Date,SHORT_INT,BS_SH_OUT
2006-01-13,1628474.0,
2006-02-15,1752006.0,
2006-03-15,1729248.0,
2006-03-31,,58.7799
2006-04-13,1528826.0,
2006-05-15,1413041.0,
2006-06-15,1563148.0,
2006-06-30,,62.5212
2006-07-14,1197073.0,
2006-08-15,1544301.0,
2006-09-15,1405522.0,
2006-09-30,,63.0672
2006-10-13,2599195.0,
2006-11-15,2563138.0,
2006-12-15,3522656.0,
2006-12-31,,73.1921
2007-01-12,2235428.0,
2007-02-15,2617383.0,
2007-03-15,2532516.0,
2007-03-31,,74.0911
2007-04-13,2451134.0,
2007-05-15,2694848.0,
2007-06-15,2533242.0,
2007-06-30,,80.8823
2007-07-13,2780442.0,
2007-08-15,3067962.0,
2007-09-14,3150692.0,
2007-09-28,3279202.0,
2007-09-30,,81.3842
2007-10-15,3414568.0,
2007-10-31,3642029.0,
2007-11-15,4528682.0,
2007-11-30,4679135.0,
2007-12-14,4177056.0,
2007-12-31,4507089.0,85.4962
2008-01-15,4790263.0,
2008-01-31,7300721.0,
2008-02-15,5810649.0,
2008-02-29,5894482.0,
2008-03-14,5623182.0,
2008-03-31,5827256.0,89.175
2008-04-15,5814350.0,
2008-04-30,6375591.0,
2008-05-15,6501918.0,
2008-05-30,6493093.0,
2008-06-13,7281933.0,
2008-06-30,7137503.0,90.1306
2008-07-15,7115829.0,
2008-07-31,7420077.0,
2008-08-15,8346552.0,
2008-08-29,8731549.0,
2008-09-15,7805097.0,
2008-09-30,7813178.0,103.2317
2008-10-15,7479645.0,
2008-10-31,7711808.0,
2008-11-14,8205118.0,
2008-11-28,9758380.0,
2008-12-15,9283374.0,
2008-12-31,9058460.0,104.7037
2009-01-15,9331116.0,
2009-01-30,9648743.0,
2009-02-13,11186380.0,
2009-02-27,10327545.0,
2009-03-13,12192903.0,
2009-03-31,14171941.0,111.0133
2009-04-15,12983602.0,
2009-04-30,12141422.0,
2009-05-15,9122420.0,
2009-05-29,8758003.0,
2009-06-15,9053524.0,
2009-06-30,9414849.0,111.7786
