Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-24,Cowen,Not Provided,5,outperform,1050.0
2017-03-01,William Blair & Co,Not Provided,5,outperform,-0.0
2017-01-30,UBS,12 month,5,buy,980.0
2017-01-27,Needham & Co,12 month,5,buy,935.0
2017-01-26,Oppenheimer & Co,12 month,5,outperform,1000.0
2017-01-26,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-01-10,Jefferies,Not Provided,5,buy,1000.0
2017-05-01,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-28,UBS,12 month,5,buy,1050.0
2017-04-28,J.P. Morgan,9 month,5,overweight,1075.0
2017-04-28,Needham & Co,12 month,5,buy,1050.0
2017-04-28,Baird,12 month,5,outperform,1100.0
2017-04-28,Loop Capital Markets,12 month,3,hold,850.0
2017-04-28,Oppenheimer & Co,12 month,5,outperform,1050.0
2017-04-27,William Blair & Co,Not Provided,5,outperform,-0.0
2017-04-27,Raymond James,12 month,5,outperform,1020.0
2017-04-21,Cowen,12 month,5,outperform,1050.0
2017-01-10,Jefferies,Not Provided,5,buy,1000.0
2017-05-01,"Morningstar, Inc",Not Provided,3,hold,-0.0
2017-04-28,UBS,12 month,5,buy,1050.0
2017-04-28,J.P. Morgan,9 month,5,overweight,1075.0
2017-04-28,Needham & Co,12 month,5,buy,1050.0
2017-04-28,Baird,12 month,5,outperform,1100.0
2017-04-28,Loop Capital Markets,12 month,3,hold,850.0
2017-04-28,Oppenheimer & Co,12 month,5,outperform,1050.0
2017-04-27,William Blair & Co,Not Provided,5,outperform,-0.0
2017-04-27,Raymond James,12 month,5,outperform,1020.0
2017-04-21,Cowen,12 month,5,outperform,1050.0
2017-01-10,Jefferies,Not Provided,5,buy,1000.0
